,CVE ID,REFER TO COMMIT,REFER TO ISSUE,REFER TO RELEASE,REFER TO ADVISORY,REFER TO PULL,REFER TO HUNTR
1128,CVE-2020-13797,1,0,0,0,0,0
1129,CVE-2020-13798,1,0,0,0,0,0
1130,CVE-2018-17553,1,0,0,0,1,0
1131,CVE-2018-17552,1,0,0,0,1,0
1132,CVE-2020-28457,1,1,1,0,0,0
1133,CVE-2021-44111,0,1,0,0,0,0
1134,CVE-2021-44981,0,1,0,0,0,0
1135,CVE-2021-23484,1,0,0,0,0,0
1136,CVE-2021-23495,1,0,0,0,0,0
1137,CVE-2022-24307,0,0,1,0,0,0
1138,CVE-2022-24737,1,0,1,1,0,0
1139,CVE-2022-23654,1,0,0,1,0,0
1140,CVE-2021-43856,1,0,1,1,0,0
1141,CVE-2021-43855,1,0,1,1,0,0
1142,CVE-2021-25993,1,0,0,0,0,0
1143,CVE-2021-43842,1,0,1,1,0,0
1144,CVE-2021-43800,1,0,1,1,0,0
1145,CVE-2021-21383,1,0,1,1,0,0
1146,CVE-2020-15274,1,0,0,1,0,0
1147,CVE-2020-15236,1,0,0,1,0,0
1148,CVE-2020-4052,1,0,0,1,0,0
1149,CVE-2020-11051,1,0,0,1,0,0
1150,CVE-2021-27885,1,0,1,0,0,0
1151,CVE-2018-11734,0,1,0,0,0,0
1152,CVE-2018-17423,0,1,0,0,0,0
1153,CVE-2018-16388,1,0,0,0,0,0
1154,CVE-2018-16389,1,0,0,0,0,0
1155,CVE-2014-4734,1,0,0,0,0,0
1156,CVE-2018-11127,0,1,0,0,0,0
1157,CVE-2015-1041,0,1,0,0,0,0
1158,CVE-2017-8098,1,0,0,0,0,0
1159,CVE-2014-9459,1,0,0,0,0,0
1160,CVE-2021-3737,0,0,0,0,1,0
1161,CVE-2021-3733,1,0,0,0,1,0
1162,CVE-2021-23336,0,0,0,0,1,0
1163,CVE-2021-3177,0,0,0,0,1,0
1164,CVE-2021-29921,0,0,0,0,1,0
1165,CVE-2020-8492,0,0,0,0,1,0
1166,CVE-2019-20907,0,0,0,0,1,0
1167,CVE-2020-14422,0,0,0,0,1,0
1168,CVE-2020-15523,0,0,0,0,1,0
1169,CVE-2020-15801,0,0,0,0,1,0
1170,CVE-2020-27619,1,0,0,0,0,0
1171,CVE-2019-16935,0,0,0,0,1,0
1172,CVE-2019-10160,1,0,0,0,0,0
1173,CVE-2018-1000802,0,0,0,0,1,0
1174,CVE-2018-20406,1,0,0,0,0,0
1175,CVE-2019-9636,0,0,0,0,1,0
1176,CVE-2019-16056,1,0,0,0,0,0
1177,CVE-2019-9948,0,0,0,0,1,0
1178,CVE-2019-9674,0,0,0,0,0,0
1179,CVE-2019-19275,1,0,0,0,0,0
1180,CVE-2019-19274,1,0,0,0,0,0
1181,CVE-2018-1000117,0,0,0,0,1,0
1182,CVE-2022-22868,0,1,0,0,0,0
1183,CVE-2021-40214,0,0,1,0,0,0
1184,CVE-2021-40888,0,1,1,0,0,0
1185,CVE-2021-40887,0,1,0,0,0,0
1186,CVE-2021-40886,0,1,0,0,0,0
1187,CVE-2021-40884,0,1,0,0,0,0
1188,CVE-2019-11378,0,1,0,0,0,0
1189,CVE-2020-28874,1,0,1,0,0,0
1190,CVE-2016-9835,0,1,0,0,0,0
1191,CVE-2016-10750,0,1,0,0,1,0
1192,CVE-2021-32106,0,0,0,0,0,0
1193,CVE-2021-44550,0,1,0,0,0,0
1194,CVE-2020-15168,0,0,0,1,0,0
1195,CVE-2021-36150,0,0,1,0,0,0
1196,CVE-2019-16409,0,0,0,0,0,0
1197,CVE-2017-14498,1,0,0,0,0,0
1198,CVE-2020-28496,0,1,0,0,1,0
1199,CVE-2020-19138,0,1,0,0,0,0
1200,CVE-2020-18875,0,1,0,0,0,0
1201,CVE-2021-35358,0,1,0,0,0,0
1202,CVE-2021-35360,0,1,0,0,0,0
1203,CVE-2021-35361,0,1,0,0,0,0
1204,CVE-2020-17542,0,1,0,0,0,0
1205,CVE-2020-27848,0,1,0,0,0,0
1206,CVE-2020-6754,0,1,0,0,0,0
1207,CVE-2019-12872,0,1,0,0,0,0
1208,CVE-2019-12309,0,0,0,0,0,0
1209,CVE-2017-5877,0,1,0,0,0,0
1210,CVE-2017-5876,0,1,0,0,0,0
1211,CVE-2017-5875,0,1,0,0,0,0
1212,CVE-2018-17422,0,1,0,0,0,0
1213,CVE-2018-16980,0,1,0,0,0,0
1214,CVE-2017-11466,0,1,0,0,0,0
1215,CVE-2016-2355,0,1,0,0,0,0
1216,CVE-2016-8906,0,0,0,0,1,0
1217,CVE-2016-8905,0,0,0,0,1,0
1218,CVE-2016-8904,0,0,0,0,1,0
1219,CVE-2016-8903,0,0,0,0,1,0
1220,CVE-2016-8902,0,0,0,0,1,0
1221,CVE-2016-8907,0,0,0,0,1,0
1222,CVE-2016-8908,0,0,0,0,1,0
1223,CVE-2016-8600,0,1,0,0,0,0
1224,CVE-2016-4040,1,1,0,0,0,0
1225,CVE-2018-6382,0,0,0,0,0,0
1226,CVE-2006-0806,0,0,0,0,0,0
1227,CVE-2006-4785,0,0,0,0,0,0
1228,CVE-2006-4618,0,0,0,0,0,0
1229,CVE-2007-2278,0,0,0,0,0,0
1230,CVE-2006-7181,0,0,0,0,0,0
1231,CVE-2016-7405,1,1,0,0,0,0
1232,CVE-2016-4855,0,1,0,0,0,0
1233,CVE-2010-4948,0,0,0,0,0,0
1234,CVE-2022-23590,1,0,0,1,0,0
1235,CVE-2022-23594,0,0,0,1,0,0
1236,CVE-2022-23589,1,0,0,1,0,0
1237,CVE-2022-23588,1,0,0,1,0,0
1238,CVE-2022-23587,1,0,0,1,0,0
1239,CVE-2022-23586,1,0,0,1,0,0
1240,CVE-2022-23585,1,0,0,1,0,0
1241,CVE-2022-23584,1,0,0,1,0,0
1242,CVE-2022-23583,1,0,0,1,0,0
1243,CVE-2022-23572,1,0,0,1,0,0
1244,CVE-2022-23571,1,0,0,1,0,0
1245,CVE-2022-23570,1,0,0,1,0,0
1246,CVE-2022-23566,1,0,0,1,0,0
1247,CVE-2022-23575,1,0,0,1,0,0
1248,CVE-2022-23574,1,0,0,1,0,0
1249,CVE-2022-23573,1,0,0,1,0,0
1250,CVE-2022-23578,1,0,0,1,0,0
1251,CVE-2022-23577,1,0,0,1,0,0
1252,CVE-2022-23576,1,0,0,1,0,0
1253,CVE-2022-23582,1,0,0,1,0,0
1254,CVE-2022-23592,1,0,0,1,0,0
1255,CVE-2022-23595,1,0,0,1,0,0
1256,CVE-2022-23593,1,0,0,1,0,0
1257,CVE-2022-23591,1,0,0,1,0,0
1258,CVE-2022-23581,1,0,0,1,0,0
1259,CVE-2022-23580,1,0,0,1,0,0
1260,CVE-2022-23579,1,0,0,1,0,0
1261,CVE-2022-23557,1,0,0,1,0,0
1262,CVE-2022-23560,1,0,0,1,0,0
1263,CVE-2022-23559,1,0,0,1,0,0
1264,CVE-2022-23558,1,0,0,1,0,0
1265,CVE-2022-23562,1,1,0,1,1,0
1266,CVE-2022-23561,1,0,0,1,0,0
1267,CVE-2022-23564,1,0,0,1,0,0
1268,CVE-2022-23565,1,0,0,1,0,0
1269,CVE-2022-21741,1,0,0,1,0,0
1270,CVE-2022-21740,1,0,0,1,0,0
1271,CVE-2022-21739,1,0,0,1,0,0
1272,CVE-2022-21738,1,0,0,1,0,0
1273,CVE-2022-21737,1,0,0,1,0,0
1274,CVE-2022-23569,0,0,0,1,0,0
1275,CVE-2022-21735,1,0,0,1,0,0
1276,CVE-2022-21734,1,0,0,1,0,0
1277,CVE-2022-21729,1,0,0,1,0,0
1278,CVE-2022-21725,1,0,0,1,0,0
1279,CVE-2022-23568,1,0,0,1,0,0
1280,CVE-2022-23567,1,0,0,1,0,0
1281,CVE-2022-21736,1,0,0,1,0,0
1282,CVE-2022-21733,1,0,0,1,0,0
1283,CVE-2022-21732,1,0,0,1,0,0
1284,CVE-2022-21731,1,0,0,1,0,0
1285,CVE-2022-21730,1,0,0,1,0,0
1286,CVE-2022-21728,1,0,0,1,0,0
1287,CVE-2022-21727,1,0,0,1,0,0
1288,CVE-2022-21726,1,0,0,1,0,0
1289,CVE-2020-15213,1,0,1,1,0,0
1290,CVE-2020-15210,1,0,1,1,0,0
1291,CVE-2020-15207,1,0,1,1,0,0
1292,CVE-2020-15205,1,0,1,1,0,0
1293,CVE-2020-15203,1,0,1,1,0,0
1294,CVE-2020-15202,1,0,1,1,0,0
1295,CVE-2020-15201,1,0,1,1,0,0
1296,CVE-2020-15200,1,0,1,1,0,0
1297,CVE-2020-15199,1,0,1,1,0,0
1298,CVE-2020-15198,1,0,1,1,0,0
1299,CVE-2020-15196,1,0,1,1,0,0
1300,CVE-2020-15195,1,0,1,1,0,0
1301,CVE-2020-15193,1,0,1,1,0,0
1302,CVE-2020-15192,1,0,1,1,0,0
1303,CVE-2020-15191,1,0,1,1,0,0
1304,CVE-2020-15190,1,0,1,1,0,0
1305,CVE-2020-15266,0,1,0,1,1,0
1306,CVE-2021-41225,1,0,0,1,0,0
1307,CVE-2021-41222,1,0,0,1,0,0
1308,CVE-2021-41221,1,0,0,1,0,0
1309,CVE-2021-41227,1,0,0,1,0,0
1310,CVE-2021-41220,1,0,0,1,0,0
1311,CVE-2021-41228,1,0,0,1,0,0
1312,CVE-2021-41218,1,0,0,1,0,0
1313,CVE-2021-41209,1,0,0,1,0,0
1314,CVE-2021-41208,1,0,0,1,0,0
1315,CVE-2021-41207,1,0,0,1,0,0
1316,CVE-2021-41206,1,0,0,1,0,0
1317,CVE-2021-41200,1,1,0,1,0,0
1318,CVE-2021-41199,1,1,0,1,0,0
1319,CVE-2021-41215,1,0,0,1,0,0
1320,CVE-2021-41214,1,0,0,1,0,0
1321,CVE-2021-41219,1,0,0,1,0,0
1322,CVE-2021-41217,1,0,0,1,0,0
1323,CVE-2021-41210,1,0,0,1,0,0
1324,CVE-2021-41201,1,0,0,1,0,0
1325,CVE-2021-41216,1,0,0,1,0,0
1326,CVE-2021-41213,1,0,0,1,0,0
1327,CVE-2021-41204,1,0,0,1,0,0
1328,CVE-2021-41203,1,0,0,1,0,0
1329,CVE-2021-41223,1,0,0,1,0,0
1330,CVE-2021-41224,1,0,0,1,0,0
1331,CVE-2021-41212,1,0,0,1,0,0
1332,CVE-2021-41226,1,0,0,1,0,0
1333,CVE-2021-41211,1,0,0,1,0,0
1334,CVE-2021-41205,1,0,0,1,0,0
1335,CVE-2021-41202,1,1,0,1,0,0
1336,CVE-2021-41198,1,1,0,1,0,0
1337,CVE-2021-41197,1,1,0,1,0,0
1338,CVE-2021-41196,1,1,0,1,0,0
1339,CVE-2021-41195,1,1,0,1,1,0
1340,CVE-2019-16778,1,0,0,1,0,0
1341,CVE-2020-15204,1,0,1,1,0,0
1342,CVE-2020-15206,1,0,1,1,0,0
1343,CVE-2020-15208,1,0,1,1,0,0
1344,CVE-2020-15209,1,0,1,1,0,0
1345,CVE-2020-15211,1,0,1,1,0,0
1346,CVE-2021-37692,1,0,0,1,1,0
1347,CVE-2021-37690,1,0,0,1,0,0
1348,CVE-2021-37668,1,0,0,1,0,0
1349,CVE-2021-37665,1,0,0,1,0,0
1350,CVE-2021-37663,1,0,0,1,0,0
1351,CVE-2021-37672,1,0,0,1,0,0
1352,CVE-2021-37670,1,0,0,1,0,0
1353,CVE-2021-37669,1,0,0,1,0,0
1354,CVE-2021-37677,1,0,0,1,0,0
1355,CVE-2021-37674,1,0,0,1,0,0
1356,CVE-2021-37673,1,0,0,1,0,0
1357,CVE-2021-37679,1,0,0,1,0,0
1358,CVE-2021-37678,1,0,0,1,0,0
1359,CVE-2021-37682,1,0,0,1,0,0
1360,CVE-2021-37685,1,0,0,1,0,0
1361,CVE-2021-37684,0,0,0,1,0,0
1362,CVE-2021-37683,1,0,0,1,0,0
1363,CVE-2021-37691,1,0,0,1,0,0
1364,CVE-2021-37687,1,0,0,1,0,0
1365,CVE-2021-37688,1,0,0,1,0,0
1366,CVE-2021-37689,1,0,0,1,0,0
1367,CVE-2021-37658,1,0,0,1,0,0
1368,CVE-2021-37661,1,0,0,1,0,0
1369,CVE-2021-37662,1,0,0,1,0,0
1370,CVE-2021-37664,1,0,0,1,0,0
1371,CVE-2021-37648,1,0,0,1,0,0
1372,CVE-2021-37675,1,0,0,1,0,0
1373,CVE-2021-37671,1,0,0,1,0,0
1374,CVE-2021-37667,1,0,0,1,0,0
1375,CVE-2021-37666,1,0,0,1,0,0
1376,CVE-2021-37652,1,0,0,1,0,0
1377,CVE-2021-37686,1,0,0,1,0,0
1378,CVE-2021-37681,1,0,0,1,0,0
1379,CVE-2021-37680,1,0,0,1,0,0
1380,CVE-2021-37676,1,0,0,1,0,0
1381,CVE-2021-37640,1,0,0,1,0,0
1382,CVE-2021-37636,1,0,0,1,0,0
1383,CVE-2021-37642,1,0,0,1,0,0
1384,CVE-2021-37639,1,0,0,1,0,0
1385,CVE-2021-37638,1,0,0,1,0,0
1386,CVE-2021-37637,1,0,0,1,0,0
1387,CVE-2021-37660,1,0,0,1,0,0
1388,CVE-2021-37653,1,0,0,1,0,0
1389,CVE-2021-37641,1,0,0,1,0,0
1390,CVE-2021-37635,1,0,0,1,0,0
1391,CVE-2021-37649,1,0,0,1,0,0
1392,CVE-2021-37647,1,0,0,1,0,0
1393,CVE-2021-37643,1,0,0,1,0,0
1394,CVE-2021-37646,1,0,0,1,0,0
1395,CVE-2021-37645,1,0,0,1,0,0
1396,CVE-2021-37644,1,0,0,1,0,0
1397,CVE-2021-37650,1,0,0,1,0,0
1398,CVE-2021-37651,1,0,0,1,0,0
1399,CVE-2021-37654,1,0,0,1,0,0
1400,CVE-2021-37655,1,0,0,1,0,0
1401,CVE-2021-37659,1,0,0,1,0,0
1402,CVE-2021-37656,1,0,0,1,0,0
1403,CVE-2021-37657,1,0,0,1,0,0
1404,CVE-2020-26267,1,0,0,1,0,0
1405,CVE-2021-35958,0,0,0,0,0,0
1406,CVE-2020-15194,1,0,1,1,0,0
1407,CVE-2020-15197,1,0,1,1,0,0
1408,CVE-2020-26269,1,0,0,1,0,0
1409,CVE-2020-15212,1,0,1,1,0,0
1410,CVE-2020-15214,1,0,1,1,0,0
1411,CVE-2020-15265,1,1,0,1,0,0
1412,CVE-2021-29533,1,0,0,1,0,0
1413,CVE-2021-29534,1,0,0,1,0,0
1414,CVE-2021-29538,1,0,0,1,0,0
1415,CVE-2021-29539,1,0,0,1,0,0
1416,CVE-2021-29543,1,0,0,1,0,0
1417,CVE-2021-29544,1,0,0,1,0,0
1418,CVE-2021-29545,1,0,0,1,0,0
1419,CVE-2021-29547,1,0,0,1,0,0
1420,CVE-2021-29549,1,0,0,1,0,0
1421,CVE-2021-29550,1,0,0,1,0,0
1422,CVE-2021-29551,1,0,0,1,0,0
1423,CVE-2021-29552,1,0,0,1,0,0
1424,CVE-2021-29556,1,0,0,1,0,0
1425,CVE-2021-29563,1,0,0,1,0,0
1426,CVE-2021-29617,1,0,0,1,0,0
1427,CVE-2021-29618,1,0,0,1,0,0
1428,CVE-2021-29610,1,0,0,1,0,0
1429,CVE-2021-29608,1,0,0,1,0,0
1430,CVE-2021-29595,1,0,0,1,0,0
1431,CVE-2021-29616,1,0,0,1,0,0
1432,CVE-2021-29583,1,0,0,1,0,0
1433,CVE-2021-29566,1,0,0,1,0,0
1434,CVE-2021-29585,1,0,0,1,0,0
1435,CVE-2021-29587,1,0,0,1,0,0
1436,CVE-2021-29589,1,0,0,1,0,0
1437,CVE-2021-29571,1,0,0,1,0,0
1438,CVE-2021-29568,1,0,0,1,0,0
1439,CVE-2021-29560,1,0,0,1,0,0
1440,CVE-2021-29558,1,0,0,1,0,0
1441,CVE-2021-29546,1,0,0,1,0,0
1442,CVE-2021-29540,1,0,0,1,0,0
1443,CVE-2021-29537,1,0,0,1,0,0
1444,CVE-2021-29536,1,0,0,1,0,0
1445,CVE-2021-29535,1,0,0,1,0,0
1446,CVE-2021-29513,1,0,0,1,0,0
1447,CVE-2021-29514,1,0,0,1,0,0
1448,CVE-2021-29532,1,0,0,1,0,0
1449,CVE-2021-29553,1,0,0,1,0,0
1450,CVE-2021-29614,1,0,0,1,0,0
1451,CVE-2021-29519,1,0,0,1,0,0
1452,CVE-2021-29521,1,0,0,1,0,0
1453,CVE-2021-29522,1,0,0,1,0,0
1454,CVE-2021-29523,1,0,0,1,0,0
1455,CVE-2021-29565,1,0,0,1,0,0
1456,CVE-2021-29564,1,0,0,1,0,0
1457,CVE-2021-29609,1,0,0,1,0,0
1458,CVE-2021-29515,1,0,0,1,0,0
1459,CVE-2021-29517,1,0,0,1,0,0
1460,CVE-2021-29529,1,0,0,1,0,0
1461,CVE-2021-29524,1,0,0,1,0,0
1462,CVE-2021-29541,1,0,0,1,0,0
1463,CVE-2021-29526,1,0,0,1,0,0
1464,CVE-2021-29528,1,0,0,1,0,0
1465,CVE-2021-29516,1,0,0,1,0,0
1466,CVE-2021-29554,1,0,0,1,0,0
1467,CVE-2021-29601,1,0,0,1,0,0
1468,CVE-2021-29518,1,0,0,1,0,0
1469,CVE-2021-29520,1,0,0,1,0,0
1470,CVE-2021-29530,1,0,0,1,0,0
1471,CVE-2021-29527,1,0,0,1,0,0
1472,CVE-2021-29531,1,0,0,1,0,0
1473,CVE-2021-29578,1,0,0,1,0,0
1474,CVE-2021-29579,1,0,0,1,0,0
1475,CVE-2021-29582,1,0,0,1,0,0
1476,CVE-2021-29584,1,0,0,1,0,0
1477,CVE-2021-29577,1,0,0,1,0,0
1478,CVE-2021-29576,1,0,0,1,0,0
1479,CVE-2021-29548,1,0,0,1,0,0
1480,CVE-2021-29572,1,0,0,1,0,0
1481,CVE-2021-29581,1,0,0,1,0,0
1482,CVE-2021-29569,1,0,0,1,0,0
1483,CVE-2021-29573,1,0,0,1,0,0
1484,CVE-2021-29580,1,0,0,1,0,0
1485,CVE-2021-29600,1,0,0,1,0,0
1486,CVE-2021-29512,1,0,0,1,0,0
1487,CVE-2021-29567,1,0,0,1,0,0
1488,CVE-2021-29586,1,0,0,1,0,0
1489,CVE-2021-29525,1,0,0,1,0,0
1490,CVE-2021-29597,1,0,0,1,0,0
1491,CVE-2021-29598,1,0,0,1,0,0
1492,CVE-2021-29594,1,0,0,1,0,0
1493,CVE-2021-29593,1,0,0,1,0,0
1494,CVE-2021-29592,1,0,0,1,0,0
1495,CVE-2021-29596,1,0,0,1,0,0
1496,CVE-2021-29591,1,0,0,1,0,0
1497,CVE-2021-29590,1,0,0,1,0,0
1498,CVE-2021-29588,1,0,0,1,0,0
1499,CVE-2021-29599,1,0,0,1,0,0
1500,CVE-2021-29574,1,0,0,1,0,0
1501,CVE-2021-29562,1,0,0,1,0,0
1502,CVE-2021-29561,1,0,0,1,0,0
1503,CVE-2021-29559,1,0,0,1,0,0
1504,CVE-2021-29557,1,0,0,1,0,0
1505,CVE-2021-29555,1,0,0,1,0,0
1506,CVE-2021-29542,1,0,0,1,0,0
1507,CVE-2021-29570,1,0,0,1,0,0
1508,CVE-2021-29575,1,0,0,1,0,0
1509,CVE-2021-29611,1,0,0,1,0,0
1510,CVE-2021-29612,1,0,0,1,0,0
1511,CVE-2021-29613,1,0,0,1,0,0
1512,CVE-2021-29615,1,0,0,1,0,0
1513,CVE-2021-29619,1,0,0,1,0,0
1514,CVE-2021-29602,1,0,0,1,0,0
1515,CVE-2021-29603,1,0,0,1,0,0
1516,CVE-2021-29604,1,0,0,1,0,0
1517,CVE-2021-29605,1,0,0,1,0,0
1518,CVE-2021-29607,1,0,0,1,0,0
1519,CVE-2021-29606,1,0,0,1,0,0
1520,CVE-2020-26271,1,0,0,1,0,0
1521,CVE-2020-26266,1,0,0,1,0,0
1522,CVE-2020-26268,1,0,0,1,0,0
1523,CVE-2020-26270,1,0,0,1,0,0
1524,CVE-2018-21233,1,0,0,0,0,0
1525,CVE-2020-5215,1,0,1,1,0,0
1526,CVE-2018-10055,0,0,0,0,0,0
1527,CVE-2018-7577,0,0,0,0,0,0
1528,CVE-2018-7575,0,0,0,0,0,0
1529,CVE-2019-9635,0,0,0,0,0,0
1530,CVE-2018-8825,0,0,0,0,0,0
1531,CVE-2018-7576,0,0,0,0,0,0
1532,CVE-2022-24773,1,0,0,1,0,0
1533,CVE-2022-24772,1,0,0,1,0,0
1534,CVE-2022-24771,1,0,0,1,0,0
1535,CVE-2020-7720,0,0,0,0,0,0
1536,CVE-2021-42584,1,1,0,0,0,0
1537,CVE-2020-28896,1,0,1,0,0,0
1538,CVE-2021-32055,1,0,0,0,0,0
1539,CVE-2018-14354,1,0,0,0,0,0
1540,CVE-2018-14357,1,0,0,0,0,0
1541,CVE-2020-14954,1,0,1,0,0,0
1542,CVE-2018-14363,1,0,0,0,0,0
1543,CVE-2018-14349,1,0,0,0,0,0
1544,CVE-2018-14350,1,0,0,0,0,0
1545,CVE-2018-14351,1,0,0,0,0,0
1546,CVE-2018-14352,1,0,0,0,0,0
1547,CVE-2018-14353,1,0,0,0,0,0
1548,CVE-2018-14355,1,0,0,0,0,0
1549,CVE-2018-14356,1,0,0,0,0,0
1550,CVE-2018-14358,1,0,0,0,0,0
1551,CVE-2018-14362,1,0,0,0,0,0
1552,CVE-2018-14361,1,0,0,0,0,0
1553,CVE-2018-14360,1,0,0,0,0,0
1554,CVE-2018-14359,1,0,0,0,0,0
1555,CVE-2021-32624,0,0,0,1,0,0
1556,CVE-2017-15881,0,1,0,0,1,0
1557,CVE-2017-16570,0,1,0,0,1,0
1558,CVE-2017-15879,0,0,0,0,1,0
1559,CVE-2017-15878,0,0,0,0,1,0
1560,CVE-2022-0730,0,1,0,0,0,0
1561,CVE-2020-7106,0,1,0,0,0,0
1562,CVE-2020-23226,0,1,0,0,0,0
1563,CVE-2020-13230,0,1,1,0,0,0
1564,CVE-2019-11025,0,1,0,0,0,0
1565,CVE-2018-10061,0,1,0,0,0,0
1566,CVE-2018-10060,0,1,0,0,0,0
1567,CVE-2020-14424,0,0,0,0,1,0
1568,CVE-2020-14295,0,1,0,0,0,0
1569,CVE-2020-35701,0,1,0,0,0,0
1570,CVE-2020-25706,1,1,0,0,0,0
1571,CVE-2019-17358,1,1,0,0,0,0
1572,CVE-2020-13231,0,1,1,0,0,0
1573,CVE-2019-17357,0,1,0,0,0,0
1574,CVE-2018-20726,1,1,0,0,0,0
1575,CVE-2018-20725,1,1,0,0,0,0
1576,CVE-2018-20724,1,1,0,0,0,0
1577,CVE-2018-20723,1,1,0,0,0,0
1578,CVE-2020-8813,0,1,1,0,0,0
1579,CVE-2020-7237,0,1,0,0,0,0
1580,CVE-2020-7058,0,1,0,0,0,0
1581,CVE-2019-16723,0,1,0,0,0,0
1582,CVE-2017-12065,1,1,0,0,0,0
1583,CVE-2017-16660,0,1,0,0,0,0
1584,CVE-2017-11163,0,1,0,0,0,0
1585,CVE-2018-10059,0,1,0,0,0,0
1586,CVE-2016-10700,1,0,0,0,0,0
1587,CVE-2017-16641,0,1,0,0,0,0
1588,CVE-2017-16661,0,1,0,0,0,0
1589,CVE-2017-16785,0,1,0,0,0,0
1590,CVE-2017-15194,1,1,0,0,0,0
1591,CVE-2017-12978,1,1,0,0,0,0
1592,CVE-2017-12927,1,1,0,0,0,0
1593,CVE-2017-11691,1,1,0,0,0,0
1594,CVE-2017-12066,1,1,0,0,0,0
1595,CVE-2017-10970,0,1,0,0,0,0
1596,CVE-2017-15730,1,0,0,0,0,0
1597,CVE-2017-15727,1,0,0,0,0,0
1598,CVE-2017-15809,1,0,0,0,0,0
1599,CVE-2017-15808,1,0,0,0,0,0
1600,CVE-2017-15729,1,0,0,0,0,0
1601,CVE-2017-15735,1,0,0,0,0,0
1602,CVE-2017-15734,1,0,0,0,0,0
1603,CVE-2017-15733,1,0,0,0,0,0
1604,CVE-2017-15732,1,0,0,0,0,0
1605,CVE-2017-15731,1,0,0,0,0,0
1606,CVE-2017-15728,1,0,0,0,0,0
1607,CVE-2017-14619,1,0,0,0,0,0
1608,CVE-2017-7579,1,0,0,0,0,0
1609,CVE-2021-43579,1,1,0,0,0,0
1610,CVE-2021-40985,1,1,0,0,0,0
1611,CVE-2022-0534,1,1,0,0,0,0
1612,CVE-2021-23158,1,1,0,0,0,0
1613,CVE-2021-23165,1,1,0,0,0,0
1614,CVE-2021-23206,1,1,0,0,0,0
1615,CVE-2021-23191,1,1,0,0,0,0
1616,CVE-2021-23180,1,1,0,0,0,0
1617,CVE-2021-26948,0,1,0,0,0,0
1618,CVE-2021-26259,1,1,0,0,0,0
1619,CVE-2021-20308,0,1,0,0,0,0
1620,CVE-2019-19630,0,1,0,0,0,0
1621,CVE-2020-28953,1,0,0,0,0,0
1622,CVE-2020-29043,0,0,1,0,0,0
1623,CVE-2020-29042,0,0,1,0,0,0
1624,CVE-2020-28954,1,1,0,0,0,0
1625,CVE-2020-27611,1,0,0,0,0,0
1626,CVE-2020-25820,1,0,0,0,0,0
1627,CVE-2020-12113,0,0,1,0,1,0
1628,CVE-2020-12443,0,0,0,0,1,0
1629,CVE-2020-12112,0,0,0,0,0,0
1630,CVE-2020-24381,0,1,0,0,0,0
1631,CVE-2017-7389,0,1,0,0,0,0
1632,CVE-2018-15474,0,1,0,0,0,0
1633,CVE-2015-2172,1,1,0,0,0,0
1634,CVE-2017-18123,1,1,0,0,1,0
1635,CVE-2014-9253,1,0,0,0,0,0
1636,CVE-2012-2129,1,0,0,0,0,0
1637,CVE-2017-12979,0,1,0,0,0,0
1638,CVE-2017-12980,0,1,0,0,0,0
1639,CVE-2017-12583,0,1,0,0,0,0
1640,CVE-2016-7964,0,1,0,0,0,0
1641,CVE-2016-7965,0,1,0,0,0,0
1642,CVE-2014-8764,0,0,0,0,1,0
1643,CVE-2014-8763,0,0,0,0,1,0
1644,CVE-2014-8762,0,1,0,0,0,0
1645,CVE-2014-8761,0,1,0,0,0,0
1646,CVE-2021-26716,0,1,0,0,0,0
1647,CVE-2017-5964,0,1,0,0,0,0
1648,CVE-2019-1010008,0,1,0,0,0,0
1649,CVE-2017-12424,1,0,0,0,0,0
1650,CVE-2019-19882,1,0,0,0,1,0
1651,CVE-2016-6252,0,1,0,0,0,0
1652,CVE-2020-13899,0,0,0,0,1,0
1653,CVE-2020-13900,0,0,0,0,1,0
1654,CVE-2020-13898,0,0,0,0,1,0
1655,CVE-2020-13901,0,0,0,0,1,0
1656,CVE-2020-14033,0,0,0,0,1,0
1657,CVE-2020-14034,0,0,0,0,1,0
1658,CVE-2020-10575,0,0,0,0,1,0
1659,CVE-2020-10573,0,0,0,0,1,0
1660,CVE-2020-10574,0,0,0,0,1,0
1661,CVE-2020-10577,0,0,0,0,1,0
1662,CVE-2020-10576,0,0,0,0,1,0
1663,CVE-2021-43829,1,0,0,1,0,1
1664,CVE-2021-43828,0,0,0,1,0,1
1665,CVE-2021-43847,0,0,1,1,1,1
1666,CVE-2019-9093,0,0,0,0,0,0
1667,CVE-2019-9094,0,0,0,0,0,0
1668,CVE-2014-9528,1,0,0,0,0,0
1669,CVE-2016-1229,0,0,1,0,0,0
1670,CVE-2018-18921,0,1,0,0,0,0
1671,CVE-2021-43854,1,1,0,1,1,0
1672,CVE-2019-14751,1,0,0,0,0,0
1673,CVE-2021-44144,0,1,0,0,0,0
1674,CVE-2019-11016,0,0,1,0,0,0
1675,CVE-2013-0234,1,0,0,0,0,0
1676,CVE-2020-21244,0,1,0,0,0,0
1677,CVE-2018-1000890,0,1,0,0,0,0
1678,CVE-2019-5720,0,1,0,0,0,0
1679,CVE-2019-15481,0,0,1,0,1,0
1680,CVE-2017-1000213,1,0,0,0,0,0
1681,CVE-2019-14671,1,1,0,0,0,0
1682,CVE-2019-14672,1,1,0,0,0,0
1683,CVE-2019-14667,1,1,0,0,0,0
